VIN,customerID,start_date,service_writer,odometer,labor_cost,repair_desc,completion_date
XLE7HGMPN41742434,195,2021-07-13,user15,594694,480.99,refurbish power steering; adjust running boards; ,2021-08-12
XLE7HGMPN41742434,195,2021-09-17,user30,786288,101.26,install dusk-sensing headlights; remove oversteer; ,2021-09-22
XNCXSM3JPVX095298,121,2020-12-12,user30,360755,12.51,fix rear defroster; adjust climate control; ,2020-12-15
XNCXSM3JPVX095298,121,2021-01-23,user17,518153,312.8,fix steering damper; fix steering damper; ,2021-02-20
XNCXSM3JPVX095298,121,2021-05-08,user12,977191,750.73,replace fuel filter; change coolant; ,2021-08-02
XNCXSM3JPVX095298,121,2021-08-15,user17,1001880,37.54,replace ace filter; ,2021-08-29
XNCXSM3JPVX095298,121,2021-09-01,user30,1035469,62.56,change coolant; ,2021-09-07
XW26GD4VYPB194891,167,2020-10-14,roland,628671,25.32,fix broken tow hooks; install on-board diagnosis system; ,2020-10-17
XW26GD4VYPB194891,167,2021-03-23,user33,2397027,1392.35,adjust retractable mirrors; fix rear hvac; ,2021-06-12
XZH6HV3YNEO902234,121,2021-02-23,user30,177753,19,attach spoiler; refurbish power steering; ,2021-02-23
XZH6HV3YNEO902234,121,2021-05-17,user33,710397,57.01,reconfigure service reminder light; ,2021-05-19
XZH6HV3YNEO902234,121,2021-05-26,user33,735214,57.01,replace serpentine belt; ,2021-05-29
XZH6HV3YNEO902234,121,2021-06-30,user17,1076913,152.04,adjust low fuel warning indicator; set up satellite radio; ,2021-07-11
XZH6HV3YNEO902234,121,2021-07-16,user12,1120287,57.01,reduce fuel consumption; change pcv filter/pcv valve; ,2021-08-02
XZH6HV3YNEO902234,121,2021-08-14,user13,1247743,95.02,install anti-theft alarm; prevent fuel pump shutoff; ,2021-08-31
XZH6HV3YNEO902234,121,2021-09-03,user29,1254908,228.06,install optional equipment; refurbish power steering; ,2021-09-25
Y3YFDYEUPJ2715198,152,2021-06-25,user15,83261,37.05,change coolant; prevent fuel pump shutoff; ,2021-06-29
Y3YFDYEUPJ2715198,152,2021-07-01,user29,87592,37.05,attach spoiler; change steering rack; ,2021-07-01
Y3YFDYEUPJ2715198,152,2021-07-02,user15,95085,148.19,replace brake pedal spring; ,2021-07-05
Y3YFDYEUPJ2715198,152,2021-07-07,user30,111860,37.05,configure audio remote control; refurbish power steering; ,2021-07-08
Y3YFDYEUPJ2715198,152,2021-07-12,user12,156143,148.19,fix deceleration system; adjust accelerator pedal linkage; ,2021-07-17
Y3YFDYEUPJ2715198,152,2021-07-18,user29,167090,148.19,adjust hybrid performance; install active pedestrian protection system; ,2021-08-20
Y3YFDYEUPJ2715198,152,2021-08-25,user12,187759,74.09,replace stabilizer bar; fix rear hvac; ,2021-08-28
Y3YFDYEUPJ2715198,152,2021-09-11,user15,294290,74.09,fix rear hvac; change purge valve; ,2021-09-15
Y80MGSI0T6F866229,150,2021-06-03,user13,13556,69.34,install curtain airbags; change steering rack; ,2021-06-18
Y80MGSI0T6F866229,150,2021-06-29,user13,113942,184.9,install curtain airbags; repair direct injection system; ,2021-07-16
Y80MGSI0T6F866229,150,2021-08-03,user30,317085,231.13,fix air filter restriction indicator; change coolant; ,2021-08-14
Y8C5IT8AQ05184927,124,2021-07-13,roland,167835,115.98,fix cylinder head bolts; replace serpentine belt; ,2021-07-17
Y8C5IT8AQ05184927,124,2021-07-26,user15,194344,347.94,fix a-pillar; fix solar sunroof; ,2021-07-31
Y8C5IT8AQ05184927,124,2021-08-21,user13,251956,347.94,adjust accelerator pedal linkage; adjust accelerator pedal linkage; ,2021-09-17
Y8Z0KNDQWL2566444,35,2020-10-18,user33,753528,22.09,improve engine performance; attach seat extension; ,2020-10-22
Y8Z0KNDQWL2566444,35,2020-10-23,user15,761334,198.79,install anti-theft alarm; ,2020-12-09
Y8Z0KNDQWL2566444,35,2021-03-27,user33,1011165,44.18,install turbocharger; refurbish power steering; ,2021-03-30
Y8Z0KNDQWL2566444,35,2021-04-28,user33,1337573,287.14,change wheel cylinders; replace timing belt tensioner; ,2021-05-27
Y8Z0KNDQWL2566444,35,2021-05-28,user17,1348055,121.48,change pcv filter/pcv valve; ,2021-07-14
YH26TJ504TO241467,26,2021-04-30,user13,854134,78.27,fix air filter restriction indicator; fix rear defroster; ,2021-06-13
YHXRVAZZU61082434,115,2021-06-11,user13,109497,48.6,change steering rack; prevent fuel pump shutoff; ,2021-06-30
YHXRVAZZU61082434,115,2021-07-01,roland,113852,48.6,reduce carbon footprint; ,2021-07-05
YHXRVAZZU61082434,115,2021-07-17,user15,227973,24.3,change air conditioner refrigerant; fix power activated release; ,2021-07-19
YHXRVAZZU61082434,115,2021-07-21,user30,230439,121.5,fix cylinder head bolts; install roof spoiler; ,2021-07-29
YHXRVAZZU61082434,115,2021-08-04,roland,294636,24.3,change suspension fluid; install roof spoiler; ,2021-08-07
YHXRVAZZU61082434,115,2021-08-08,user30,306067,170.1,change coolant; ,2021-08-17
YHXRVAZZU61082434,115,2021-09-03,user13,445411,48.6,change coolant; ,2021-09-05
YHXRVAZZU61082434,115,2021-09-07,user13,464837,48.6,check drive axle boots; ,2021-09-10
YHXRVAZZU61082434,115,2021-09-16,user12,531237,24.3,fix sunroof; adjust traction control system; ,2021-09-16
YJ3Y7H3KJRI908228,62,2021-07-02,user12,234893,143.67,upgrade navigation system; ,2021-07-07
YJ3Y7H3KJRI908228,62,2021-07-13,user13,267544,191.56,adjust adaptive cruise control; install parking sensors; ,2021-07-21
YJ3Y7H3KJRI908228,62,2021-09-02,roland,400861,814.14,set up auto-delay headlights; ,2021-09-19
YK5IEXQC53O490199,194,2021-07-12,roland,174008,451.26,fix broken tow hooks; reconfigure service reminder light; ,2021-08-10
YQKTZSBESHS704350,84,2021-06-11,user13,229685,505.84,change steering rack; change steering rack; ,2021-07-10
YQKTZSBESHS704350,84,2021-07-29,user17,445865,90.33,replace steering column lock; replace tail lights; ,2021-08-11
YQKTZSBESHS704350,84,2021-08-21,user17,459321,54.2,check drive axle boots; replace liftgate window; ,2021-09-10
YR0BYZ2LKGR405349,178,2020-10-10,user29,286649,978.97,change wheel cylinders; ,2020-12-11
YR0BYZ2LKGR405349,178,2020-12-12,user29,292016,156.63,change oil filter; configure universal remote control; ,2021-01-11
YR0BYZ2LKGR405349,178,2021-01-28,user15,463850,39.16,change steering rack; install roof spoiler; ,2021-01-28
YR0BYZ2LKGR405349,178,2021-04-15,user33,1270095,900.65,replace catalytic converter; ,2021-06-15
YVB5QZPUU4J557508,88,2021-07-29,user30,260531,1917.69,improve engine performance; replace diverter valve; ,2021-09-08
YVCC3OMTRFN440424,192,2021-01-21,user15,124169,121.78,install curtain airbags; replace catalytic converter; ,2021-01-29
YVCC3OMTRFN440424,192,2021-02-14,user17,175758,304.44,replace timing belt tensioner; adjust climate control; ,2021-03-04
YVCC3OMTRFN440424,192,2021-03-17,user12,250441,20.3,adjust ignition timing; fix nvh dampening system; ,2021-03-20
YVCC3OMTRFN440424,192,2021-03-23,user30,275084,142.07,install on-board diagnosis system; refurbish power steering; ,2021-04-03
YVCC3OMTRFN440424,192,2021-04-09,user17,298555,142.07,fix broken tow hooks; replace liftgate window; ,2021-05-14
YVCC3OMTRFN440424,192,2021-05-19,user29,328346,284.15,change coolant; install smoked glass; ,2021-06-28
YVCC3OMTRFN440424,192,2021-07-04,user33,386468,223.26,replace timing belt tensioner; adjust retractable mirrors; ,2021-08-17
YVCC3OMTRFN440424,192,2021-09-08,user13,609494,20.3,reconfigure service reminder light; change oil filter; ,2021-09-11
YW0NB0HVBXQ136944,171,2021-03-23,roland,17865,423.41,correct abs; replace timing belt tensioner; ,2021-04-17
YW0NB0HVBXQ136944,171,2021-04-23,user15,62180,66.85,fix air filter restriction indicator; fix a-pillar; ,2021-04-26
YW0NB0HVBXQ136944,171,2021-04-30,user17,74582,89.14,reduce carbon footprint; adjust running boards; ,2021-05-08
YW0NB0HVBXQ136944,171,2021-05-13,user12,87131,44.57,replace ace filter; change speaker configuration; ,2021-05-14
YW0NB0HVBXQ136944,171,2021-06-25,user17,531340,44.57,repair cooled seats; ,2021-06-26
YW0NB0HVBXQ136944,171,2021-07-21,user33,732555,155.99,repair shiftable automatic transmission; change oil filter; ,2021-08-18
YW0NB0HVBXQ136944,171,2021-08-22,user13,777047,579.41,replace catalytic converter; install intelligent alternator; ,2021-09-21
YY8OSRCI6X0011928,130,2021-03-29,user13,175502,325.25,change wheel cylinders; change timing belt; ,2021-04-19
YY8OSRCI6X0011928,130,2021-04-25,roland,188886,29.57,install dusk-sensing headlights; fix air filter restriction indicator; ,2021-04-25
YY8OSRCI6X0011928,130,2021-04-27,user17,208118,266.12,reduce blind spot; ,2021-05-18
YY8OSRCI6X0011928,130,2021-05-22,user29,240590,236.55,change memory settings of the onboard computer; change oil filter; ,2021-05-29
YY8OSRCI6X0011928,130,2021-06-09,user17,267192,177.41,repair direct injection system; ,2021-07-04
YY8OSRCI6X0011928,130,2021-07-05,user33,277022,206.98,change coolant; adjust hybrid performance; ,2021-07-13
YY8OSRCI6X0011928,130,2021-07-20,user33,335103,177.41,replace radiator core & ac condenser; ,2021-07-28
YY8OSRCI6X0011928,130,2021-08-27,user15,570767,118.27,refurbish power steering; install dusk-sensing headlights; ,2021-09-09
YY8OSRCI6X0011928,130,2021-09-12,user33,596788,206.98,attach spoiler; change brake linings; ,2021-09-22
YYD1IOVV8LV476788,146,2020-10-04,user33,357915,755.59,change pcv filter/pcv valve; install smoked glass; ,2020-11-28
YYD1IOVV8LV476788,146,2021-01-09,user17,528211,179.9,change purge valve; replace liftgate window; ,2021-01-22
YYD1IOVV8LV476788,146,2021-02-23,user15,730286,143.92,configure audio remote control; change timing belt; ,2021-02-27
YYD1IOVV8LV476788,146,2021-03-30,user13,1094242,179.9,replace catalytic converter; replace serpentine belt; ,2021-04-20
YYD1IOVV8LV476788,146,2021-05-27,user29,1145752,323.82,fix nvh dampening system; attach spoiler; ,2021-06-13
YYD1IOVV8LV476788,146,2021-07-04,user15,1362404,143.92,change oil filter; fix deceleration system; ,2021-07-19
Z0A37CJ5Q6J159776,78,2021-07-05,user30,145703,173.53,change suspension fluid; configure audio remote control; ,2021-07-21
Z0A37CJ5Q6J159776,78,2021-07-25,user15,177279,40.05,reconfigure service reminder light; ,2021-07-30
Z0A37CJ5Q6J159776,78,2021-08-10,user33,219454,13.35,fix sunroof; attach exterior camera; ,2021-08-17
Z0A37CJ5Q6J159776,78,2021-08-19,user12,222506,13.35,replace catalytic converter; fix cylinder head bolts; ,2021-08-22
Z0A37CJ5Q6J159776,78,2021-08-28,user12,285817,26.7,replace brake pedal spring; adjust accelerator pedal linkage; ,2021-09-05
Z0A37CJ5Q6J159776,78,2021-09-06,roland,288515,106.79,install parking sensors; reduce fuel consumption; ,2021-09-13
Z0A37CJ5Q6J159776,78,2021-09-17,roland,299973,93.44,change wheel cylinders; ,2021-09-26
Z1ASPSHALNI992893,151,2020-10-22,user13,1621482,70.55,change pcv filter/pcv valve; install smoked glass; ,2020-10-27
Z1ASPSHALNI992893,151,2020-11-06,user15,1701472,82.31,reduce blind spot; ,2020-11-22
Z1ASPSHALNI992893,151,2020-12-20,user30,1899034,82.31,install intelligent alternator; ,2020-12-26
Z1ASPSHALNI992893,151,2021-02-26,user12,2629487,129.35,configure audio remote control; change suspension fluid; ,2021-03-10
Z1ASPSHALNI992893,151,2021-03-13,user13,2646758,270.46,adjust traction control system; replace radiator hoses; ,2021-04-07
Z1ASPSHALNI992893,151,2021-06-01,user30,2748092,223.42,adjust adaptive cruise control; ,2021-06-26
Z1ASPSHALNI992893,151,2021-07-06,user33,2777582,105.83,configure universal remote control; install anti-theft alarm; ,2021-07-29
Z1ASPSHALNI992893,151,2021-08-18,user12,2904831,23.52,install parking sensors; replace stabilizer bar; ,2021-08-21
Z1MBS0LZ6BU099956,48,2021-04-01,user13,168875,303.22,remove oversteer; install intelligent alternator; ,2021-04-13
Z1MBS0LZ6BU099956,48,2021-05-25,user17,557536,67.38,set up auto-delay headlights; change speaker configuration; ,2021-05-26
Z1MBS0LZ6BU099956,48,2021-06-05,user30,643878,33.69,install intelligent alternator; change purge valve; ,2021-06-05
Z1MBS0LZ6BU099956,48,2021-08-01,user12,1051149,673.82,fix sunroof; make polarization coating; ,2021-09-26
Z2RRAJH2X3J850942,113,2020-12-09,user17,101270,651.18,replace diverter valve; replace tail lights; ,2021-01-04
Z2RRAJH2X3J850942,113,2021-01-25,user13,122402,618.62,fix rear defroster; make polarization coating; ,2021-02-16
Z2RRAJH2X3J850942,113,2021-02-20,user12,129107,293.03,change speaker configuration; ,2021-02-28
Z2RRAJH2X3J850942,113,2021-03-23,user33,395368,455.83,refurbish power steering; reconfigure service reminder light; ,2021-04-07
Z2RRAJH2X3J850942,113,2021-05-01,roland,551813,32.56,fix cylinder head bolts; ,2021-05-02
Z2RRAJH2X3J850942,113,2021-06-10,user15,658799,65.12,change oil filter; change memory settings of the onboard computer; ,2021-06-24
Z2RRAJH2X3J850942,113,2021-07-14,user33,884513,162.8,install on-board diagnosis system; adjust climate control; ,2021-07-30
Z2RRAJH2X3J850942,113,2021-09-11,user15,1017413,195.35,fix rear defroster; reconfigure service reminder light; ,2021-09-17
Z3BUCA4HE1G243690,172,2021-06-26,user33,105191,68.92,replace fuel filter; ,2021-07-05
Z3BUCA4HE1G243690,172,2021-07-10,user13,115945,68.92,improve cylinder configuration; fix rear hvac; ,2021-07-30
Z7VWWWNUAXQ698054,137,2021-07-05,user15,222221,245.6,fix sunroof; reconfigure service reminder light; ,2021-07-26
Z7VWWWNUAXQ698054,137,2021-07-27,user30,225112,87.71,replace catalytic converter; reduce carbon footprint; ,2021-07-31
Z7VWWWNUAXQ698054,137,2021-09-02,user13,228167,87.71,make polarization coating; replace timing belt tensioner; ,2021-09-06
Z7VWWWNUAXQ698054,137,2021-09-15,roland,327145,35.09,install optional equipment; replace radiator core & ac condenser; ,2021-09-17
ZAZZSPQY2MF351571,139,2020-12-08,user15,272503,2111.91,replace liftgate window; attach exterior camera; ,2021-05-29
ZAZZSPQY2MF351571,139,2021-05-31,user33,285228,567.38,repair shiftable automatic transmission; fix cylinder head bolts; ,2021-08-10
ZBJWXVPPM7K107746,122,2020-12-11,user30,72824,11.77,adjust seat belts tension; replace timing belt tensioner; ,2020-12-15
ZBJWXVPPM7K107746,122,2020-12-19,user15,77589,211.87,change timing belt; set up gyro sensor; ,2021-02-08
ZBJWXVPPM7K107746,122,2021-02-14,user15,87790,105.93,upgrade navigation system; change pcv filter/pcv valve; ,2021-03-06
ZBJWXVPPM7K107746,122,2021-03-31,user13,155785,129.48,change memory settings of the onboard computer; adjust running boards; ,2021-05-04
ZBJWXVPPM7K107746,122,2021-05-19,user33,270405,364.89,replace steering column lock; replace radiator core & ac condenser; ,2021-06-19
ZBJWXVPPM7K107746,122,2021-07-07,user33,414476,23.54,adjust accelerator pedal linkage; fix steering damper; ,2021-07-12
ZBJWXVPPM7K107746,122,2021-08-19,user33,771106,188.33,add knee airbags; set up satellite radio; ,2021-09-04
ZBJWXVPPM7K107746,122,2021-09-08,roland,811547,47.08,install parking sensors; ,2021-09-24
ZBPE1C11UOK224003,108,2021-05-10,user15,36676,29.5,check drive axle boots; adjust turn signals; ,2021-05-13
ZBPE1C11UOK224003,108,2021-05-19,user12,94886,88.5,check drive axle boots; set up satellite radio; ,2021-05-21
ZBPE1C11UOK224003,108,2021-06-02,user15,184617,59,install separate rear audio; adjust turn signals; ,2021-06-03
ZBPE1C11UOK224003,108,2021-06-04,user12,187859,147.5,fix solar sunroof; set up auto-delay headlights; ,2021-06-23
ZBPE1C11UOK224003,108,2021-07-25,user33,544737,59,replace ace filter; set up satellite radio; ,2021-07-29
ZBPE1C11UOK224003,108,2021-07-31,user13,553445,59,repair shiftable automatic transmission; replace timing belt tensioner; ,2021-08-02
ZBPE1C11UOK224003,108,2021-08-11,user30,582668,826,adjust hybrid performance; fix deceleration system; ,2021-09-08
ZSQLODTR32F951695,37,2021-06-30,roland,427843,323.66,fix nvh dampening system; change suspension fluid; ,2021-08-25
ZSQLODTR32F951695,37,2021-09-21,user15,448811,15.41,replace fuel filter; replace water pump; ,2021-09-22
ZUH3A73K7QN853290,65,2021-04-15,user17,318963,25.57,change steering rack; fix deceleration system; ,2021-04-16
ZUH3A73K7QN853290,65,2021-04-22,user15,352100,12.78,set up auto-delay headlights; reduce carbon footprint; ,2021-04-22
ZUH3A73K7QN853290,65,2021-05-09,roland,402626,38.35,adjust retractable mirrors; adjust seat belts tension; ,2021-05-13
ZUH3A73K7QN853290,65,2021-06-16,roland,484967,102.27,reduce carbon footprint; ,2021-06-28
ZUH3A73K7QN853290,65,2021-07-29,user29,784583,255.67,install roof spoiler; replace fuel filter; ,2021-08-31
ZUH3A73K7QN853290,65,2021-09-19,roland,835185,38.35,replace brake pedal spring; set up auto-delay headlights; ,2021-09-21
ZUWIG7658G1890179,77,2021-03-08,user13,137775,290.19,reduce blind spot; replace timing belt tensioner; ,2021-03-30
ZUWIG7658G1890179,77,2021-04-10,user17,173203,51.21,install roof spoiler; ,2021-04-16
ZUWIG7658G1890179,77,2021-05-26,user12,394559,34.14,configure audio remote control; add knee airbags; ,2021-06-05
ZUWIG7658G1890179,77,2021-09-02,roland,593539,34.14,change brake linings; install vanity mirrors; ,2021-09-03
ZUWIG7658G1890179,77,2021-09-06,roland,609484,17.07,change purge valve; ,2021-09-20
ZX50RRJVFCP539257,118,2021-04-16,user15,572956,36.45,attach seat extension; change steering rack; ,2021-04-20
ZX50RRJVFCP539257,118,2021-04-25,roland,622830,218.68,fix rear defroster; change wheel cylinders; ,2021-05-08
ZX50RRJVFCP539257,118,2021-05-19,roland,693432,91.12,configure universal remote control; repair seatbelt force limiters; ,2021-05-23
ZX50RRJVFCP539257,118,2021-05-27,user33,699948,109.34,change suspension fluid; adjust regenerative braking; ,2021-06-11
ZX50RRJVFCP539257,118,2021-06-26,user13,799364,291.57,change pcv filter/pcv valve; ,2021-07-14
ZX50RRJVFCP539257,118,2021-07-24,user12,883365,965.82,reconfigure service reminder light; replace water pump; ,2021-09-18
